textId year verbs innerVerbs moči morati pozabiti spoznati molčati razumeti pričakovati skrbeti trpeti opaziti
SLV10015 1914 9003 416  137 120 27 25 26 28 12 16 17 8

SLV10016 1886 10952 378  122 163 7 24 6 18 11 17 10 0

SLV10017 1903 44507 2581  772 1006 106 91 195 115 94 52 66 84

SLV10018 1913 26876 940  318 337 39 81 36 42 27 30 15 15

SLV10019 1917 12615 387  75 152 38 20 21 24 14 29 12 2

SLV10020 1898 6316 293  107 103 12 15 16 14 8 8 6 4

SLV10021 1896 3491 156  59 36 14 14 9 7 2 3 11 1

SLV10022 1910 5123 231  74 44 12 22 30 16 6 4 2 21

SLV10023 1870 4369 275  149 66 11 7 5 1 4 11 21 0

SLV10024 1875 8136 443  178 138 17 13 36 4 2 33 22 0

SLV10025 1876 8358 398  207 65 27 14 26 1 10 19 29 0

SLV10026 1919 8941 416  121 145 19 20 16 0 17 16 11 51

SLV10027 1911 5360 222  67 83 8 8 7 19 11 10 6 3

SLV10028 1889 8374 381  105 118 32 32 13 18 16 9 17 21

SLV10029 1889 4728 171  78 46 7 6 15 2 7 7 0 3

SLV10031 1911 21369 995  386 239 90 72 36 74 49 20 18 11

SLV10032 1900 13907 749  308 233 43 9 22 28 33 20 32 21

SLV20001 1859 4418 162  54 55 11 13 8 3 7 6 3 2

SLV20002 1884 4838 259  108 61 11 30 13 6 13 8 4 5

SLV30001 1913 4403 212  62 76 8 11 8 30 1 1 4 11
