
G,voir,T14,171,1.4368540458784975
G,voir,T15,96,1.5333013895543843
G,vouloir,T00,125,1.4343086632243258
G,vouloir,T01,59,0.8554443961142525
G,vouloir,T02,121,1.7253671752459718
G,vouloir,T03,29,0.7456929802005657
G,vouloir,T04,137,0.7966042563088731
G,vouloir,T05,217,1.4593140551445865
G,vouloir,T06,68,0.8902854150301126
G,vouloir,T07,113,1.6984818878701335
G,vouloir,T08,67,1.2184033460629204
G,vouloir,T09,217,1.0326940465426164
G,vouloir,T10,235,0.909724372870858
G,vouloir,T11,63,1.1997714721005521
G,vouloir,T12,45,0.7734616706772087
G,vouloir,T13,91,1.2010030355021777
G,vouloir,T14,96,0.8066549029493321
G,vouloir,T15,55,0.878453921098866
U,aimer,1840,204,0.829639269592094
U,aimer,1843,88,1.0097532989099256
U,aimer,1844,192,0.5504429345488948
U,aimer,1845,39,0.27681169706863507
U,aimer,1846,54,0.43707001214083363
U,aimer,1847,40,0.5799623024503407
U,aimer,1848,83,0.762027175908924
U,aimer,1849,223,1.0724247379051648
U,aimer,1851,94,0.4968812770906016
U,aimer,1852,79,0.7263032086053139
U,aimer,1853,72,1.0266647654356196
U,aimer,1854,49,0.31781035153716436
U,aimer,1855,16,0.2229654403567447
U,aimer,1856,36,0.6563354603463992
U,aimer,1857,41,0.2192513368983957
U,aimer,1858,35,0.20823417420276058
U,aimer,1860,17,0.4371303677037799
U,aimer,1861,90,0.6622029284085057
U,aimer,1862,16,0.09303407372950342
U,aimer,1863,36,0.34486061883322155
U,aimer,1865,73,0.7434565638048681
U,aimer,1867,29,0.35940017350353204
U,aimer,1868,90,0.605245460659045
U,aimer,1869,99,0.38802226228737163
U,aimer,1872,160,0.7663202260644666
U,aimer,1874,52,0.6808064938465567
U,aimer,1876,52,0.625
U,aimer,1877,18,0.270554637005862
U,aimer,1878,134,1.2532734754956978
U,aimer,1879,160,0.9815348751610331
U,aimer,1881,72,0.36768460831375754
U,aimer,1882,34,0.31365313653136534
U,aimer,1883,112,2.0367339516275687
U,aimer,1884,200,0.6879708300368065
U,aimer,1885,116,0.5516191925436302
U,aimer,1886,55,0.26174273069052495
U,aimer,1887,130,0.6162597771983883
U,aimer,1888,58,0.6656719843911396
U,aimer,1889,37,0.8099824868651487
U,aimer,1890,105,1.1272141706924315
U,aimer,1892,20,0.42936882782310004
U,aimer,1893,44,0.46808510638297873
U,aimer,1894,101,0.3909879219572623
U,aimer,1897,120,1.2496094970321776
U,aimer,1898,16,0.16176321908805985
U,aimer,1900,20,0.3808798324128737
U,aimer,1902,15,0.2578205568924029
U,aimer,1903,135,1.3686131386861315
U,aimer,1904,11,0.2642960115329169
U,aimer,1906,3,0.03129890453834116
U,aimer,1907,82,0.5140099040932741
U,aimer,1908,21,0.435142975549109
U,aimer,1909,65,1.0309278350515463
U,aimer,1910,26,0.3431437244291936
U,aimer,1912,75,0.6301991429291656
U,aimer,1913,226,0.7033705767016277
U,aimer,1916,9,0.040471265401564885
U,aimer,1919,36,0.574988021082894
U,connaître,1840,87,0.35381674732604007
U,connaître,1843,29,0.3327596098680436
U,connaître,1844,143,0.4099653106275623
U,connaître,1845,42,0.2981049045354532
U,connaître,1846,39,0.31566167543504653
U,connaître,1847,20,0.2899811512251704
U,connaître,1848,41,0.37642306279838417
U,connaître,1849,115,0.5530441473501971
U,connaître,1851,115,0.6078866687810551
U,connaître,1852,19,0.17468051852532868
U,connaître,1853,27,0.38499928703835734
U,connaître,1854,47,0.3048385004540148
U,connaître,1855,20,0.2787068004459309
U,connaître,1856,16,0.29170464904284416
U,connaître,1857,58,0.31016042780748665
U,connaître,1858,52,0.30937648738695855
U,connaître,1860,9,0.23142195937258936
U,connaître,1861,49,0.36053270546685307
U,connaître,1862,31,0.1802535178509129
U,connaître,1863,30,0.28738384902768466
U,connaître,1865,51,0.5194011610143598
U,connaître,1867,29,0.35940017350353204
U,connaître,1868,51,0.3429724277067922
U,connaître,1869,108,0.42329701340440545
U,connaître,1872,110,0.5268451554193209
U,connaître,1874,22,0.2880335166273894
U,connaître,1876,42,0.5048076923076923
U,connaître,1877,10,0.15030813166992332
U,connaître,1878,34,0.3179947624392069
U,connaître,1879,74,0.4539598797619778
U,connaître,1881,145,0.7404759472985395
U,connaître,1882,41,0.37822878228782286
U,connaître,1883,21,0.3818876159301691
U,connaître,1884,182,0.6260534553334939
U,connaître,1885,89,0.4232250701412335
U,connaître,1886,117,0.556798172559844
U,connaître,1887,43,0.20383977245792842
U,connaître,1888,35,0.40169861127051537
U,connaître,1889,13,0.28458844133099825
U,connaître,1890,33,0.35426731078904994
U,connaître,1892,11,0.23615285530270502
U,connaître,1893,19,0.20212765957446807
U,connaître,1894,120,0.4645401052957572
U,connaître,1897,33,0.3436426116838488
U,connaître,1898,46,0.46506925487817213
U,connaître,1900,13,0.2475718910683679
U,connaître,1902,44,0.7562736335510485
U,connaître,1903,44,0.4460665044606651
U,connaître,1904,13,0.31234983181162906
U,connaître,1906,28,0.2921231090245175
U,connaître,1907,68,0.42625211558954434
U,connaître,1908,23,0.47658516369664317
U,connaître,1909,35,0.5551149881046789
U,connaître,1910,20,0.2639567110993797
U,connaître,1912,58,0.48735400386522143
U,connaître,1913,294,0.915004201549905
U,connaître,1916,45,0.20235632700782444
U,connaître,1919,19,0.3034659000159719
U,croire,1840,222,0.9028427345561023
U,croire,1843,68,0.7802639127940333
U,croire,1844,332,0.9518075743241307
U,croire,1845,96,0.6813826389381787
U,croire,1846,97,0.7851072440307567
U,croire,1847,33,0.4784688995215311
U,croire,1848,83,0.762027175908924
U,croire,1849,187,0.8992978743868424
U,croire,1851,100,0.528597103287874
U,croire,1852,55,0.5056541325733198
U,croire,1853,37,0.5275916155710823
U,croire,1854,58,0.3761836814113374
U,croire,1855,33,0.459866220735786
U,croire,1856,64,1.1668185961713766
U,croire,1857,79,0.42245989304812837
U,croire,1858,69,0.4105188005711566
U,croire,1860,28,0.7199794291591669
U,croire,1861,83,0.6106982561989551
U,croire,1862,75,0.43609722060704736
U,croire,1863,53,0.5077114666155762
U,croire,1865,62,0.6314288624096139
U,croire,1867,47,0.582476143264345
U,croire,1868,104,0.699394754539341
U,croire,1869,143,0.560476601081759
U,croire,1872,180,0.862110254322525
U,croire,1874,32,0.41895784236711187
U,croire,1876,50,0.6009615384615385
U,croire,1877,17,0.2555238238388697
U,croire,1878,65,0.607931163486719
U,croire,1879,82,0.5030366235200294
U,croire,1881,140,0.7149422939434175
U,croire,1882,54,0.4981549815498155
U,croire,1883,38,0.691034733587925
U,croire,1884,195,0.6707715592858863
U,croire,1885,76,0.3614056778734129
U,croire,1886,152,0.7233617284538143
U,croire,1887,144,0.6826262147428301
U,croire,1888,50,0.573855158957879
U,croire,1889,24,0.5253940455341506
U,croire,1890,78,0.8373590982286634
U,croire,1892,27,0.579647917561185
U,croire,1893,47,0.5
U,croire,1894,134,0.5187364509135955
U,croire,1897,118,1.2287826720816413
U,croire,1898,61,0.6167222727732281
U,croire,1900,25,0.47609979051609214
U,croire,1902,43,0.7390855964248882
U,croire,1903,49,0.4967558799675588
U,croire,1904,14,0.3363767419509851
U,croire,1906,70,0.7303077725612936
U,croire,1907,82,0.5140099040932741
U,croire,1908,32,0.6630750103605471
U,croire,1909,41,0.6502775574940524
U,croire,1910,41,0.5411112577537284
U,croire,1912,80,0.6722124191244433
U,croire,1913,264,0.8216364258815475
U,croire,1916,85,0.38222861768144617
U,croire,1919,22,0.3513815684395464
U,entendre,1840,100,0.4066859164667128
U,entendre,1843,48,0.5507745266781412
U,entendre,1844,155,0.4443679940368682
U,entendre,1845,70,0.4968415075590886
U,entendre,1846,64,0.5180089032780252
U,entendre,1847,20,0.2899811512251704
U,entendre,1848,40,0.3672420124862284
U,entendre,1849,93,0.44724439742233335
U,entendre,1851,87,0.45987947986045036
U,entendre,1852,54,0.4964604210719868
U,entendre,1853,31,0.4420362184514473
U,entendre,1854,68,0.4410429368270853
U,entendre,1855,42,0.5852842809364548
U,entendre,1856,41,0.7474931631722881
U,entendre,1857,152,0.8128342245989305
U,entendre,1858,62,0.3688719657306045
U,entendre,1860,22,0.565698122910774
U,entendre,1861,58,0.42675299830770363
U,entendre,1862,83,0.48261425747179904
U,entendre,1863,100,0.9579461634256156
U,entendre,1865,35,0.3564517771667176
U,entendre,1867,51,0.6320485809889701
U,entendre,1868,131,0.8809683927370545
U,entendre,1869,103,0.4036999294504978
U,entendre,1872,114,0.5460031610709325
U,entendre,1874,47,0.6153443309766955
U,entendre,1876,38,0.4567307692307693
U,entendre,1877,28,0.4208627686757853
U,entendre,1878,42,0.3928170594837262
U,entendre,1879,66,0.40488313600392617
U,entendre,1881,80,0.4085384536819528
U,entendre,1882,33,0.3044280442804428
U,entendre,1883,16,0.29096199308965265
U,entendre,1884,136,0.4678201644250284
U,entendre,1885,102,0.4850444624090542
U,entendre,1886,113,0.537762337600533
U,entendre,1887,125,0.5925574780753733
U,entendre,1888,34,0.39022150809135775
U,entendre,1889,15,0.3283712784588441
U,entendre,1890,44,0.4723564143853999
U,entendre,1892,35,0.7513954486904251
U,entendre,1893,51,0.5425531914893618
U,entendre,1894,105,0.40647259213378756
U,entendre,1897,58,0.6039779235655524
U,entendre,1898,76,0.7683752906682842
U,entendre,1900,28,0.5332317653780233
U,entendre,1902,28,0.48126503953248534
U,entendre,1903,40,0.40551500405515
U,entendre,1904,5,0.1201345506967804
U,entendre,1906,67,0.6990088680229526
U,entendre,1907,85,0.5328151444869303
U,entendre,1908,18,0.3729796933278077
U,entendre,1909,34,0.5392545598731165
U,entendre,1910,75,0.9898376666226739
U,entendre,1912,63,0.5293672800604992
U,entendre,1913,187,0.5819924683327627
U,entendre,1916,112,0.5036424138861408
U,entendre,1919,26,0.4152691263376458
U,regarder,1840,78,0.31721501484403597
U,regarder,1843,46,0.527825588066552
U,regarder,1844,41,0.11754250164846192
U,regarder,1845,49,0.34778905529136206
U,regarder,1846,46,0.3723188992310805
U,regarder,1847,30,0.4349717268377556
U,regarder,1848,42,0.3856041131105398
U,regarder,1849,168,0.8079253630855053
U,regarder,1851,95,0.5021672481234802
U,regarder,1852,31,0.28500505654132574
U,regarder,1853,35,0.4990731498645373
U,regarder,1854,84,0.5448177454922818
U,regarder,1855,51,0.7107023411371237
U,regarder,1856,19,0.3463992707383774
U,regarder,1857,53,0.28342245989304815
U,regarder,1858,46,0.2736792003807711
U,regarder,1860,18,0.4628439187451787
U,regarder,1861,27,0.19866087852255168
U,regarder,1862,87,0.5058727759041749
U,regarder,1863,183,1.7530414790688762
U,regarder,1865,38,0.3870047866381505
U,regarder,1867,32,0.39657950179700086
U,regarder,1868,130,0.8742434431741762
U,regarder,1869,106,0.41545817982284233
U,regarder,1872,82,0.39273911585803917
U,regarder,1874,38,0.4975124378109453
U,regarder,1876,13,0.15625
U,regarder,1877,43,0.6463249661806704
U,regarder,1878,92,0.8604564160119716
U,regarder,1879,53,0.3251334273970922
U,regarder,1881,61,0.311510570932489
U,regarder,1882,51,0.4704797047970479
U,regarder,1883,17,0.30914711765775593
U,regarder,1884,89,0.3061470193663789
U,regarder,1885,189,0.8987588568167768
U,regarder,1886,57,0.27126064817018036
U,regarder,1887,136,0.6447025361460061
U,regarder,1888,18,0.20658785722483644
U,regarder,1889,24,0.5253940455341506
U,regarder,1890,49,0.5260332796564681
U,regarder,1892,28,0.6011163589523401
U,regarder,1893,46,0.48936170212765956
U,regarder,1894,79,0.3058222359863735
U,regarder,1897,100,1.0413412475268145
U,regarder,1898,20,0.20220402386007483
U,regarder,1900,11,0.20948390782708054
U,regarder,1902,7,0.12031625988312133
U,regarder,1903,98,0.9935117599351176
U,regarder,1904,23,0.5526189332051898
U,regarder,1906,73,0.7616066770996349
U,regarder,1907,85,0.5328151444869303
U,regarder,1908,20,0.4144218814753419
U,regarder,1909,12,0.19032513877874702
U,regarder,1910,96,1.2669922132770226
U,regarder,1912,38,0.3193008990841106
U,regarder,1913,98,0.30500140051663505
U,regarder,1916,160,0.7194891626944869
U,regarder,1919,57,0.9103977000479155
U,savoir,1840,339,1.3786652568221562
U,savoir,1843,94,1.078600114744693
U,savoir,1844,461,1.3216364209741693
U,savoir,1845,154,1.093051316629995
U,savoir,1846,137,1.1088628085795225
U,savoir,1847,52,0.7539509931854429
U,savoir,1848,132,1.2118986412045538
U,savoir,1849,241,1.1589881696643263
U,savoir,1851,204,1.0783380907072628
U,savoir,1852,122,1.1216328031626368
U,savoir,1853,110,1.5685156138599745
U,savoir,1854,151,0.9793747567777922
U,savoir,1855,66,0.919732441471572
U,savoir,1856,75,1.367365542388332
U,savoir,1857,214,1.144385026737968
U,savoir,1858,160,0.9519276534983341
U,savoir,1860,53,1.3628182051941373
U,savoir,1861,194,1.427415201236112
U,savoir,1862,75,0.43609722060704736
U,savoir,1863,92,0.8813104703515663
U,savoir,1865,81,0.8249312557286892
U,savoir,1867,65,0.805552113025158
U,savoir,1868,173,1.1634162743779422
U,savoir,1869,194,0.7603668574116171
U,savoir,1872,391,1.8726950524450405
U,savoir,1874,58,0.7593610892903901
U,savoir,1876,77,0.9254807692307693
U,savoir,1877,65,0.9770028558545018
U,savoir,1878,123,1.1503928170594837
U,savoir,1879,233,1.4293601619532545
U,savoir,1881,312,1.593299969359616
U,savoir,1882,124,1.1439114391143912
U,savoir,1883,57,1.0365521003818876
U,savoir,1884,325,1.1179525988098105
U,savoir,1885,202,0.9605782490845975
U,savoir,1886,252,1.1992576024365869
U,savoir,1887,146,0.692107134392036
U,savoir,1888,113,1.2969126592448066
U,savoir,1889,40,0.8756567425569177
U,savoir,1890,143,1.5351583467525496
U,savoir,1892,47,1.009016745384285
U,savoir,1893,81,0.8617021276595745
U,savoir,1894,269,1.0413440693713223
U,savoir,1897,170,1.7702801207955847
U,savoir,1898,110,1.1121221312304115
U,savoir,1900,46,0.8760236145496095
U,savoir,1902,70,1.2031625988312133
U,savoir,1903,100,1.013787510137875
U,savoir,1904,28,0.6727534839019702
U,savoir,1906,45,0.4694835680751174
U,savoir,1907,134,0.8399674042499843
U,savoir,1908,38,0.7874015748031495
U,savoir,1909,94,1.4908802537668517
U,savoir,1910,64,0.8446614755180151
U,savoir,1912,102,0.8570708343836652
U,savoir,1913,397,1.2355668980112664
U,savoir,1916,243,1.092724165842252
U,savoir,1919,92,1.469413831656285
U,sembler,1840,97,0.3944853389727113
U,sembler,1843,25,0.2868617326448652
U,sembler,1844,67,0.19208164903529143
U,sembler,1845,56,0.39747320604727093
U,sembler,1846,49,0.39660056657223797
U,sembler,1847,23,0.33347832390894594
U,sembler,1848,15,0.13771575468233566
U,sembler,1849,136,0.6540348177358853
U,sembler,1851,20,0.10571942065757481
U,sembler,1852,18,0.1654868070239956
U,sembler,1853,9,0.12833309567945245
U,sembler,1854,44,0.2853807238292904
U,sembler,1855,26,0.36231884057971014
U,sembler,1856,43,0.7839562443026437
U,sembler,1857,70,0.37433155080213903
U,sembler,1858,77,0.45811518324607325
U,sembler,1860,5,0.1285677552069941
U,sembler,1861,14,0.10300934441910088
U,sembler,1862,81,0.47098499825561113
U,sembler,1863,56,0.5364498515183447
U,sembler,1865,36,0.36663611365719523
U,sembler,1867,35,0.43375883009046967
U,sembler,1868,36,0.242098184263618
U,sembler,1869,111,0.43505526377675
U,sembler,1872,58,0.27779108194836916
U,sembler,1874,15,0.19638648860958366
U,sembler,1876,31,0.37259615384615385
U,sembler,1877,24,0.360739516007816
U,sembler,1878,40,0.3741114852225963
U,sembler,1879,58,0.3558063922458745
U,sembler,1881,35,0.17873557348585437
U,sembler,1882,47,0.43357933579335795
U,sembler,1883,32,0.5819239861793053
U,sembler,1884,90,0.3095868735165629
U,sembler,1885,121,0.5753958818774074
U,sembler,1886,53,0.2522248132108695
U,sembler,1887,89,0.4219009243896658
U,sembler,1888,24,0.275450476299782
U,sembler,1889,8,0.17513134851138354
U,sembler,1890,22,0.23617820719269994
U,sembler,1892,19,0.40790038643194504
U,sembler,1893,42,0.4468085106382979
U,sembler,1894,97,0.37550325178073707
U,sembler,1897,43,0.44777673643653026
U,sembler,1898,39,0.3942978465271459
U,sembler,1900,25,0.47609979051609214
U,sembler,1902,12,0.2062564455139223
U,sembler,1903,93,0.9428223844282239
U,sembler,1904,10,0.2402691013935608
U,sembler,1906,57,0.5946791862284819
U,sembler,1907,22,0.13790509622014668
U,sembler,1908,23,0.47658516369664317
U,sembler,1909,29,0.45995241871530534
U,sembler,1910,49,0.6466939421934803
U,sembler,1912,33,0.27728762288883285
U,sembler,1913,225,0.7002583175126824
U,sembler,1916,85,0.38222861768144617
U,sembler,1919,24,0.3833253473885961
U,trouver,1840,200,0.8133718329334256
U,trouver,1843,75,0.8605851979345954
U,trouver,1844,241,0.6909205584702274
U,trouver,1845,89,0.6316984881822698
U,trouver,1846,110,0.8903278025091057
U,trouver,1847,52,0.7539509931854429
U,trouver,1848,64,0.5875872199779655
U,trouver,1849,197,0.9473886698085986
U,trouver,1851,199,1.0519082355428693
U,trouver,1852,114,1.048083111151972
U,trouver,1853,67,0.9553686011692571
U,trouver,1854,155,1.0053184589440913
U,trouver,1855,57,0.794314381270903
U,trouver,1856,27,0.4922515952597994
U,trouver,1857,104,0.5561497326203209
U,trouver,1858,122,0.7258448357924798
U,trouver,1860,47,1.2085368989457443
U,trouver,1861,76,0.5591935839894048
U,trouver,1862,111,0.6454238864984301
U,trouver,1863,36,0.34486061883322155
U,trouver,1865,66,0.6721662083715246
U,trouver,1867,69,0.8551245507497831
U,trouver,1868,112,0.7531943510423672
U,trouver,1869,197,0.7721251077839618
U,trouver,1872,178,0.8525312514967193
U,trouver,1874,52,0.6808064938465567
U,trouver,1876,63,0.7572115384615384
U,trouver,1877,44,0.6613557793476628
U,trouver,1878,96,0.8978675645342313
U,trouver,1879,140,0.8588430157659039
U,trouver,1881,109,0.5566336431416607
U,trouver,1882,63,0.5811808118081181
U,trouver,1883,30,0.5455537370430987
U,trouver,1884,335,1.1523511403116506
U,trouver,1885,189,0.8987588568167768
U,trouver,1886,181,0.8613715319088184
U,trouver,1887,59,0.27968712965157616
U,trouver,1888,84,0.9640766670492369
U,trouver,1889,40,0.8756567425569177
U,trouver,1890,67,0.7192699946323134
U,trouver,1892,16,0.34349506225848003
U,trouver,1893,28,0.2978723404255319
U,trouver,1894,212,0.8206875193558376
U,trouver,1897,62,0.645631573466625
U,trouver,1898,50,0.505510059650187
U,trouver,1900,17,0.3237478575509427
U,trouver,1902,47,0.807837744929529
U,trouver,1903,59,0.5981346309813463
U,trouver,1904,34,0.8169149447381067
U,trouver,1906,72,0.7511737089201878
U,trouver,1907,60,0.37610480787312733
U,trouver,1908,30,0.6216328222130129
U,trouver,1909,37,0.5868358445678034
U,trouver,1910,93,1.2273987066121155
U,trouver,1912,95,0.7982522477102764
U,trouver,1913,338,1.0519436058634963
U,trouver,1916,77,0.34625415954672184
U,trouver,1919,32,0.5111004631847947
U,voir,1840,398,1.6186099475375169
U,voir,1843,134,1.5375788869764773
U,voir,1844,529,1.5165849602935697
U,voir,1845,158,1.1214422599190859
U,voir,1846,214,1.7320922703358963
U,voir,1847,103,1.4934029288096273
U,voir,1848,165,1.514873301505692
U,voir,1849,356,1.7120323170145235
U,voir,1851,336,1.7760862670472566
U,voir,1852,238,2.188103337317275
U,voir,1853,121,1.7253671752459718
U,voir,1854,257,1.666882864184719
U,voir,1855,87,1.2123745819397993
U,voir,1856,78,1.422060164083865
U,voir,1857,254,1.3582887700534758
U,voir,1858,143,0.8507853403141361
U,voir,1860,83,2.134224736436102
U,voir,1861,176,1.294974615554411
U,voir,1862,149,0.8663798116060007
U,voir,1863,295,2.8259411821055656
U,voir,1865,118,1.201751705876362
U,voir,1867,191,2.3670839013508487
U,voir,1868,303,2.0376597175521183
U,voir,1869,305,1.195422121188367
U,voir,1872,393,1.8822740552708463
U,voir,1874,148,1.937680020947892
U,voir,1876,149,1.7908653846153846
U,voir,1877,96,1.442958064031264
U,voir,1878,134,1.2532734754956978
U,voir,1879,254,1.55818661431814
U,voir,1881,304,1.5524461239914207
U,voir,1882,151,1.392988929889299
U,voir,1883,77,1.4002545917439535
U,voir,1884,381,1.3105844312201163
U,voir,1885,300,1.4266013600266298
U,voir,1886,242,1.1516680150383096
U,voir,1887,277,1.3131073714150272
U,voir,1888,176,2.0199701595317343
U,voir,1889,59,1.2915936952714535
U,voir,1890,145,1.556629092860977
U,voir,1892,55,1.1807642765135251
U,voir,1893,128,1.3617021276595744
U,voir,1894,269,1.0413440693713223
U,voir,1897,189,1.9681349578256795
U,voir,1898,119,1.203113941967445
U,voir,1900,75,1.4282993715482766
U,voir,1902,76,1.3062908215881746
U,voir,1903,176,1.7842660178426604
U,voir,1904,34,0.8169149447381067
U,voir,1906,147,1.5336463223787167
U,voir,1907,234,1.4668087507051963
U,voir,1908,107,2.217157065893079
U,voir,1909,81,1.2846946867565423
U,voir,1910,128,1.6893229510360301
U,voir,1912,171,1.4368540458784975
U,voir,1913,630,1.9607232890355109
U,voir,1916,499,2.243906826153431
U,voir,1919,96,1.5333013895543843
U,vouloir,1840,331,1.3461303835048193
U,vouloir,1843,125,1.4343086632243258
U,vouloir,1844,341,0.9776095868811101
U,vouloir,1845,147,1.0433671658740862
U,vouloir,1846,123,0.9955483609874545
U,vouloir,1847,59,0.8554443961142525
U,vouloir,1848,92,0.8446566287183254
U,vouloir,1849,422,2.029431566798115
U,vouloir,1851,257,1.3584945554498362
U,vouloir,1852,279,2.5650455088719317
U,vouloir,1853,121,1.7253671752459718
U,vouloir,1854,160,1.0377480866519653
U,vouloir,1855,49,0.6828316610925307
U,vouloir,1856,54,0.9845031905195988
U,vouloir,1857,202,1.0802139037433154
U,vouloir,1858,172,1.0233222275107092
U,vouloir,1860,29,0.7456929802005657
U,vouloir,1861,193,1.4200573909204621
U,vouloir,1862,137,0.7966042563088731
U,vouloir,1863,109,1.0441613181339209
U,vouloir,1865,135,1.374885426214482
U,vouloir,1867,97,1.2021316148221588
U,vouloir,1868,217,1.4593140551445865
U,vouloir,1869,269,1.054323116720232
U,vouloir,1872,380,1.8200105369031085
U,vouloir,1874,68,0.8902854150301126
U,vouloir,1876,86,1.033653846153846
U,vouloir,1877,113,1.6984818878701335
