textId year verbs innerVerbs aimer connaître croire entendre regarder savoir sembler trouver voir vouloir 
FRA05401 1849 20794 2136  223 115 187 93 168 240 136 197 356 421

FRA05501 1910 8512 467  6 34 26 42 19 85 47 83 83 42

FRA05602 1904 35191 2447  185 144 271 156 143 412 118 230 416 372

FRA05702 1857 32835 2347  89 140 189 197 176 404 104 176 575 297

FRA05801 1912 9370 774  40 43 62 54 48 180 8 49 147 143

FRA05901 1907 13026 682  41 22 24 111 69 79 49 67 166 54

FRA06001 1902 10417 831  63 40 67 59 37 116 68 59 176 146

FRA06101 1848 10892 753  83 41 83 40 42 128 15 64 165 92

FRA06201 1845 8686 535  49 40 45 62 12 62 24 51 91 99

FRA06301 1884 29071 2261  200 182 195 136 89 315 90 335 381 338

FRA06401 1876 27168 1888  137 99 186 157 95 325 78 147 342 322

FRA06501 1897 9603 1024  120 33 118 58 100 167 43 62 189 134

FRA06601 1902 12898 979  157 51 110 54 67 115 31 67 172 155

FRA06701 1882 10840 725  34 41 54 33 51 121 47 63 151 130

FRA06801 1861 13591 957  90 49 83 58 27 191 14 76 176 193

FRA06901 1879 16301 1353  160 74 82 66 53 231 58 140 254 235

FRA07001 1892 4658 293  20 11 27 35 28 46 19 16 55 36

FRA07101 1856 7760 568  51 21 41 40 24 59 7 96 106 123

FRA07201 1886 14192 984  47 69 68 67 25 137 90 159 157 165

FRA07301 1853 9094 687  84 24 50 41 52 95 14 72 134 121

FRA07401 1910 20841 1365  54 113 95 94 82 245 91 130 255 206

FRA07501 1897 27972 2403  149 103 216 157 67 464 106 193 475 473

FRA07601 1913 40461 3303  157 198 249 440 246 514 135 318 655 391
