textId year verbs innerVerbs wollen müssen wissen mögen meinen denken glauben lieben fühlen verstehen
DEU073.xml 1899 10976 1226  253 158 234 60 121 87 95 116 53 49

DEU074.xml 1889 9978 982  186 176 115 63 55 126 39 102 87 33

DEU075.xml 1896 7063 693  170 100 96 48 74 42 61 39 41 22

DEU076.xml 1908 39624 3320  814 736 508 278 144 294 230 86 92 138

DEU077.xml 1903 9213 1146  298 191 188 76 34 127 62 51 98 21

DEU078.xml 1919 28718 2522  638 642 396 92 96 192 168 54 116 128

DEU079.xml 1910 8427 810  121 168 178 33 70 68 57 33 55 27

DEU080.xml 1907 9280 928  202 210 146 26 88 108 50 26 48 24

DEU081.xml 1901 49226 4202  1004 734 742 276 310 376 212 198 148 202

DEU082.xml 1915 31784 2290  464 420 402 132 258 152 114 128 144 76

DEU083.xml 1914 2358 242  48 51 31 25 16 11 12 31 12 5

DEU084.xml 1909 24306 1888  470 400 275 102 144 141 148 56 77 75

DEU085.xml 1914 48012 4714  1106 1790 548 342 306 154 148 116 48 156

DEU086.xml 1905 10850 924  164 204 144 42 40 68 58 72 100 32

DEU087.xml 1903 6035 607  105 137 97 60 26 40 44 26 49 23

DEU088.xml 1906 4328 598  161 168 61 21 33 92 29 10 5 18

DEU089.xml 1909 23153 1845  517 298 203 280 279 55 51 64 52 46

DEU090.xml 1912 2712 398  91 79 68 25 31 32 20 28 12 12

DEU091.xml 1918 4784 360  74 58 75 35 15 38 25 11 17 12

DEU093.xml 1920 4510 481  88 114 59 72 45 48 9 23 9 14

DEU094.xml 1908 16468 1691  242 252 324 100 71 248 146 59 190 59

DEU095.xml 1918 6829 442  90 104 85 11 59 15 17 14 16 31

DEU096.xml 1915 10580 1025  201 216 174 56 103 64 75 14 61 61

DEU097.xml 1911 6934 740  176 147 98 19 86 62 32 44 45 31

DEU098.xml 1913 5004 583  107 74 125 37 79 46 25 20 34 36

DEU099.xml 1914 9832 829  171 172 86 112 132 65 25 38 9 19

DEU100.xml 1903 6596 514  145 83 79 25 43 40 31 37 19 12
