textId year verbs innerVerbs denken erkennen fühlen glauben lieben meinen müssen verstehen wissen wollen 
DEU085.xml 1914 48012 4450  154 78 48 148 116 306 1790 156 548 1106

DEU086.xml 1905 10850 892  68 10 100 58 72 40 204 32 144 164

DEU087.xml 1902 6035 559  40 12 49 44 26 26 137 23 97 105

DEU088.xml 1906 4328 578  92 1 5 29 10 33 168 18 61 161

DEU089.xml 1909 23153 1606  55 41 52 51 64 279 298 46 203 517

DEU090.xml 1912 2712 377  32 4 12 20 28 31 79 12 68 91

DEU091.xml 1918 4784 341  38 16 17 25 11 15 58 12 75 74

DEU093.xml 1920 4510 411  48 2 9 9 23 45 114 14 59 88

DEU095.xml 1918 6829 432  15 1 16 17 14 59 104 31 85 90

DEU096.xml 1915 10580 989  64 20 61 75 14 103 216 61 174 201

DEU097.xml 1911 6934 722  62 1 45 32 44 86 147 31 98 176

DEU098.xml 1913 5004 553  46 7 34 25 20 79 74 36 125 107

DEU099.xml 1914 9832 722  65 5 9 25 38 132 172 19 86 171
